Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A00001_001,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_A12002_001,SE_A12002_002,SE_A12002_003,SE_A12002_004,SE_A12002_005,SE_A12002_006,SE_A12002_007,SE_A12002_008,SE_A12003_001,SE_A12003_002,SE_A12003_003,SE_A17005_001,SE_A17005_002,SE_A17005_003,SE_A14007_001,SE_A14007_002,SE_A14007_003,SE_A14007_004,SE_A14007_005,SE_A14007_006,SE_A14007_007,SE_A14007_008,SE_A14007_009,SE_A14007_010,SE_A14006_001,SE_A06001_001,SE_A06001_002,SE_A06001_003,SE_A06001_004,SE_A06001_005
"340130164001","Block Group 1, Census Tract 164, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"016400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,730,730,697,0,33,0,0,0,0,597,11,39,73,208,136,92,38,22,0,22,511,484,27,,,,,,,,,,,,,,,,
"340130164002","Block Group 2, Census Tract 164, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"016400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,729,729,602,0,0,73,0,0,54,534,11,51,49,195,202,15,11,31,0,31,441,441,0,250001,,,,,,,,,,250001,,,,,
"340130164003","Block Group 3, Census Tract 164, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"016400","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,874,874,748,27,0,67,0,10,22,587,24,65,43,240,180,26,9,76,0,76,481,481,0,207279,,,,,,,,,,207279,,,,,
"340130164004","Block Group 4, Census Tract 164, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"016400","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,1690,1690,1258,197,0,42,0,41,152,1029,6,12,51,360,297,263,40,54,0,54,764,737,27,250001,,,,,,,,,,250001,,,,,
"340130165001","Block Group 1, Census Tract 165, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"016500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,705,705,388,10,0,30,0,0,277,331,18,10,13,117,38,83,52,127,6,121,317,300,17,218173,,,,,,,,,,218173,,,,,
"340130165002","Block Group 2, Census Tract 165, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"016500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,657,657,413,99,0,12,0,59,74,416,2,42,67,153,109,10,33,29,0,29,316,289,27,236042,,,,,,,,,,236042,,,,,
"340130165003","Block Group 3, Census Tract 165, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"016500","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,515,515,467,6,0,15,0,8,19,336,6,33,91,125,34,47,0,60,0,60,300,289,11,71563,,,,,,,,,,71563,,,,,
"340130165004","Block Group 4, Census Tract 165, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"016500","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,982,982,801,7,0,19,0,52,103,664,7,43,75,282,148,68,41,43,14,29,482,482,0,203333,,,,,,,,,,203333,,,,,
"340130165005","Block Group 5, Census Tract 165, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"016500","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5",,,,916,916,574,39,0,263,0,0,40,506,17,0,42,205,141,41,60,17,0,17,392,388,4,233328,,,,,,,,,,233328,,,,,
"340130166001","Block Group 1, Census Tract 166, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"016600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1484,1484,652,697,0,14,0,21,100,1185,6,278,245,347,269,21,19,114,0,114,980,950,30,136250,,,,,,,,,,136250,,,,,
"340130166002","Block Group 2, Census Tract 166, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"016600","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,480,480,343,0,0,103,0,7,27,370,0,30,73,154,82,24,7,0,0,0,329,315,14,130673,,,,,,,,,,130673,,,,,
"340130166003","Block Group 3, Census Tract 166, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"016600","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,960,960,438,296,0,30,0,44,152,778,89,48,81,293,227,40,0,29,0,29,640,564,76,122868,,,,,,,,,,122868,,,,,
"340130167001","Block Group 1, Census Tract 167, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"016700","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1108,1108,555,384,0,60,0,12,97,912,26,152,134,372,153,11,64,11,0,11,796,757,39,62429,,,,,,,,,,62429,,,,,
"340130167002","Block Group 2, Census Tract 167, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"016700","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1740,1740,1099,418,0,148,0,26,49,1417,28,166,282,545,277,73,46,109,0,109,1261,1191,70,133913,,,,,,,,,,133913,,,,,
"340130168001","Block Group 1, Census Tract 168, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"016800","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,703,703,418,132,0,105,0,0,48,499,0,120,74,176,114,0,15,41,0,41,402,402,0,,,,,,,,,,,,,,,,
"340130168002","Block Group 2, Census Tract 168, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"016800","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1291,1291,680,261,0,120,0,0,230,1054,0,69,157,338,449,41,0,30,0,30,797,725,72,172592,,,,,,,,,,172592,,,,,
"340130168003","Block Group 3, Census Tract 168, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"016800","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,557,557,387,82,0,36,0,42,10,491,0,20,118,193,108,50,2,19,0,19,475,447,28,148125,,,,,,,,,,148125,,,,,
"340130168004","Block Group 4, Census Tract 168, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"016800","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,1699,1699,774,467,0,194,0,90,174,1250,29,58,392,425,259,39,48,56,0,56,1254,1146,108,138239,,,,,,,,,,138239,,,,,
"340130169001","Block Group 1, Census Tract 169, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"016900","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1092,1092,825,62,0,119,0,0,86,774,0,37,43,246,272,121,55,67,0,67,654,654,0,250001,,,,,,,,,,250001,,,,,
"340130169002","Block Group 2, Census Tract 169, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"016900","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,975,975,552,299,0,13,0,55,56,592,0,101,131,207,61,81,11,93,0,93,551,551,0,184028,,,,,,,,,,184028,,,,,
"340130169003","Block Group 3, Census Tract 169, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"016900","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,820,820,662,102,0,15,0,0,41,554,0,49,76,146,156,118,9,74,8,66,472,447,25,130750,,,,,,,,,,130750,,,,,
"340130170001","Block Group 1, Census Tract 170, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017000","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1277,1277,623,275,0,43,0,1,335,952,34,102,236,328,146,85,21,17,0,17,807,764,43,94792,,,,,,,,,,94792,,,,,
"340130170002","Block Group 2, Census Tract 170, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017000","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,503,503,110,376,0,0,0,0,17,353,0,64,116,134,17,22,0,53,0,53,252,252,0,75179,,,,,,,,,,75179,,,,,
"340130170003","Block Group 3, Census Tract 170, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017000","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,655,655,424,161,0,17,0,9,44,549,18,125,106,143,76,41,40,32,0,32,424,401,23,66845,,,,,,,,,,66845,,,,,
"340130171001","Block Group 1, Census Tract 171, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1104,1104,311,634,0,32,0,47,80,652,61,171,195,143,75,0,7,80,0,80,515,501,14,47794,,,,,,,,,,47794,,,,,
"340130171002","Block Group 2, Census Tract 171, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,986,986,324,498,0,28,0,0,136,742,64,212,184,149,82,15,36,1,0,1,575,557,18,78725,,,,,,,,,,78725,,,,,
"340130172001","Block Group 1, Census Tract 172, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,436,436,264,140,0,10,0,0,22,326,0,13,23,178,56,43,13,14,0,14,251,251,0,141250,,,,,,,,,,141250,,,,,
"340130172002","Block Group 2, Census Tract 172, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,628,628,164,247,0,14,0,0,203,308,45,72,51,91,38,0,11,33,0,33,283,273,10,151875,,,,,,,,,,151875,,,,,
"340130172003","Block Group 3, Census Tract 172, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,980,980,195,671,0,27,0,0,87,701,0,278,140,118,81,51,33,0,0,0,398,360,38,,,,,,,,,,,,,,,,
"340130172004","Block Group 4, Census Tract 172, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017200","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,1249,1249,171,784,0,91,0,0,203,892,0,246,227,340,69,0,10,34,0,34,751,690,61,189231,,,,,,,,,,189231,,,,,
"340130173011","Block Group 1, Census Tract 173.01, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017301","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,2951,2951,1906,478,0,62,0,384,121,2171,105,401,352,617,434,137,125,82,1,81,1334,1293,41,126838,,,,,,,,,,126838,,,,,
"340130173012","Block Group 2, Census Tract 173.01, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017301","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1793,1793,1457,183,0,42,0,103,8,1168,174,36,295,323,187,116,37,93,8,85,889,864,25,167500,,,,,,,,,,167500,,,,,
"340130173013","Block Group 3, Census Tract 173.01, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017301","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,669,669,345,138,0,14,0,5,167,483,16,113,64,187,94,3,6,20,0,20,405,357,48,133403,,,,,,,,,,133403,,,,,
"340130173021","Block Group 1, Census Tract 173.02, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017302","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1369,1369,579,436,54,173,0,0,127,939,73,75,301,347,143,0,0,60,0,60,675,567,108,163833,,,,,,,,,,163833,,,,,
"340130173022","Block Group 2, Census Tract 173.02, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017302","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1239,1239,920,118,0,0,0,39,162,601,19,93,70,251,90,78,0,169,0,169,809,809,0,,,,,,,,,,,,,,,,
"340130173023","Block Group 3, Census Tract 173.02, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017302","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1905,1905,1037,509,0,72,0,61,226,1605,96,302,207,565,217,156,62,13,0,13,947,947,0,221190,,,,,,,,,,221190,,,,,
"340130173024","Block Group 4, Census Tract 173.02, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017302","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,1093,1093,565,117,0,198,0,22,191,739,4,72,131,264,134,31,103,29,0,29,695,618,77,60338,,,,,,,,,,60338,,,,,
"340130173025","Block Group 5, Census Tract 173.02, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017302","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5",,,,1003,1003,410,370,5,24,0,179,15,803,37,130,87,308,152,43,46,21,0,21,532,492,40,250001,,,,,,,,,,250001,,,,,
"340130173026","Block Group 6, Census Tract 173.02, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017302","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 6",,,,1042,1042,474,150,0,331,0,12,75,891,20,150,169,228,276,48,0,45,0,45,662,626,36,131944,,,,,,,,,,131944,,,,,
"340130174001","Block Group 1, Census Tract 174, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1643,1643,885,255,0,199,0,0,304,1512,48,442,204,334,389,62,33,11,0,11,1224,1224,0,242969,,,,,,,,,,242969,,,,,
"340130174002","Block Group 2, Census Tract 174, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,886,886,551,215,0,64,0,56,0,527,59,78,75,153,106,56,0,37,0,37,497,476,21,131111,,,,,,,,,,131111,,,,,
"340130174003","Block Group 3, Census Tract 174, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017400","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1919,1919,842,490,0,366,0,22,199,1407,113,116,238,398,383,102,57,75,0,75,1182,1135,47,142049,,,,,,,,,,142049,,,,,
"340130174004","Block Group 4, Census Tract 174, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017400","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,895,895,477,69,0,88,0,261,0,737,111,173,0,242,171,17,23,66,0,66,585,510,75,171471,,,,,,,,,,171471,,,,,
"340130175001","Block Group 1, Census Tract 175, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,457,457,291,35,0,23,0,87,21,334,0,65,95,81,51,18,24,0,0,0,308,308,0,138306,,,,,,,,,,138306,,,,,
"340130175002","Block Group 2, Census Tract 175, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,584,584,371,53,0,34,0,34,92,460,13,39,94,206,62,12,34,60,0,60,309,309,0,171045,,,,,,,,,,171045,,,,,
"340130175003","Block Group 3, Census Tract 175, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017500","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,2462,2462,500,1659,0,9,0,215,79,1790,119,336,377,601,272,38,47,68,0,68,1320,1181,139,93447,,,,,,,,,,93447,,,,,
"340130175004","Block Group 4, Census Tract 175, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017500","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,1045,1045,719,182,0,36,0,49,59,799,64,179,106,318,115,0,17,82,0,82,441,441,0,89099,,,,,,,,,,89099,,,,,
"340130175005","Block Group 5, Census Tract 175, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017500","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5",,,,1353,1353,806,273,0,155,0,0,119,1203,21,52,159,543,178,140,110,87,0,87,756,698,58,101733,,,,,,,,,,101733,,,,,
"340130176001","Block Group 1, Census Tract 176, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,846,846,189,443,0,0,0,214,0,468,74,152,117,98,15,12,0,6,0,6,425,425,0,75865,,,,,,,,,,75865,,,,,
"340130176002","Block Group 2, Census Tract 176, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017600","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1155,1155,237,550,0,23,0,203,142,841,103,358,124,182,51,11,12,75,0,75,667,553,114,79583,,,,,,,,,,79583,,,,,
"340130176003","Block Group 3, Census Tract 176, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017600","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,2314,2314,1044,582,0,41,0,417,230,1667,126,267,942,298,34,0,0,189,0,189,1488,1472,16,95379,,,,,,,,,,95379,,,,,
"340130176004","Block Group 4, Census Tract 176, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017600","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,938,938,453,308,0,11,0,156,10,643,10,202,140,175,93,23,0,10,0,10,656,610,46,81067,,,,,,,,,,81067,,,,,
"340130177001","Block Group 1, Census Tract 177, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017700","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1093,1093,195,378,0,27,0,28,465,539,176,92,184,54,16,0,17,71,0,71,446,446,0,75777,,,,,,,,,,75777,,,,,
"340130177002","Block Group 2, Census Tract 177, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017700","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,807,807,199,50,0,0,0,334,224,620,178,115,199,98,23,7,0,0,0,0,470,437,33,58513,,,,,,,,,,58513,,,,,
"340130177003","Block Group 3, Census Tract 177, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017700","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,835,835,263,114,0,37,0,421,0,525,188,97,211,29,0,0,0,21,0,21,474,338,136,61750,,,,,,,,,,61750,,,,,
"340130177004","Block Group 4, Census Tract 177, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017700","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,2093,2093,425,972,0,6,0,634,56,1397,96,433,374,246,184,64,0,148,0,148,1221,1077,144,71026,,,,,,,,,,71026,,,,,
"340130178001","Block Group 1, Census Tract 178, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017800","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1097,1097,426,198,0,107,0,314,52,862,172,354,134,133,69,0,0,122,44,78,497,399,98,42500,,,,,,,,,,42500,,,,,
"340130178002","Block Group 2, Census Tract 178, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017800","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,590,590,90,457,0,0,0,43,0,366,42,76,118,105,9,16,0,26,0,26,317,297,20,109464,,,,,,,,,,109464,,,,,
"340130178003","Block Group 3, Census Tract 178, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017800","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,833,833,5,317,42,0,0,242,227,533,119,50,294,25,34,11,0,40,0,40,539,521,18,134375,,,,,,,,,,134375,,,,,
"340130178004","Block Group 4, Census Tract 178, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017800","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,1237,1237,388,168,0,100,0,581,0,812,158,218,207,164,22,43,0,50,14,36,817,778,39,76193,,,,,,,,,,76193,,,,,
"340130179001","Block Group 1, Census Tract 179, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017900","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1055,1055,588,309,0,5,0,94,59,639,0,152,90,216,139,30,12,129,0,129,602,540,62,243879,,,,,,,,,,243879,,,,,
"340130179002","Block Group 2, Census Tract 179, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017900","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,747,747,352,260,0,0,0,0,135,506,15,50,168,225,10,38,0,53,0,53,430,430,0,183459,,,,,,,,,,183459,,,,,
"340130179003","Block Group 3, Census Tract 179, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017900","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1180,1180,704,154,0,62,0,86,174,766,11,57,230,337,99,32,0,45,0,45,497,473,24,,,,,,,,,,,,,,,,
"340130179004","Block Group 4, Census Tract 179, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"017900","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,820,820,491,248,0,17,0,0,64,559,0,156,48,229,126,0,0,61,0,61,484,459,25,130179,,,,,,,,,,130179,,,,,
"340130180001","Block Group 1, Census Tract 180, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"018000","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,515,515,413,49,0,17,0,8,28,452,0,55,38,137,158,31,33,0,0,0,381,287,94,143235,,,,,,,,,,143235,,,,,
"340130180002","Block Group 2, Census Tract 180, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"018000","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,910,910,482,85,0,214,0,0,129,587,0,0,143,259,134,51,0,79,0,79,363,363,0,246215,,,,,,,,,,246215,,,,,
"340130180003","Block Group 3, Census Tract 180, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"018000","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1800,1800,1057,647,0,67,0,29,0,1103,86,179,145,417,183,54,39,101,0,101,904,785,119,141071,,,,,,,,,,141071,,,,,
"340130180004","Block Group 4, Census Tract 180, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"018000","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,411,411,276,105,0,30,0,0,0,318,1,28,46,68,80,78,17,20,0,20,231,231,0,,,,,,,,,,,,,,,,
"340130180005","Block Group 5, Census Tract 180, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"018000","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5",,,,1382,1382,763,289,35,115,0,16,164,926,0,137,111,422,178,78,0,35,0,35,880,844,36,173036,,,,,,,,,,173036,,,,,
"340130180006","Block Group 6, Census Tract 180, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"018000","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 6",,,,1433,1433,578,666,0,113,0,48,28,1006,80,234,40,392,223,11,26,0,0,0,705,668,37,137306,,,,,,,,,,137306,,,,,
"340130181001","Block Group 1, Census Tract 181, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"018100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,946,946,216,693,0,0,0,37,0,800,68,251,261,198,15,0,7,0,0,0,528,508,20,61767,,,,,,,,,,61767,,,,,
"340130181002","Block Group 2, Census Tract 181, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"018100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1427,1427,147,602,0,65,0,521,92,905,246,418,82,130,22,7,0,32,0,32,883,764,119,46742,,,,,,,,,,46742,,,,,
"340130182001","Block Group 1, Census Tract 182, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"018200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1052,1052,96,755,0,0,0,106,95,896,189,450,86,152,19,0,0,72,0,72,522,483,39,39167,,,,,,,,,,39167,,,,,
"340130182002","Block Group 2, Census Tract 182, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"018200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,548,548,6,327,0,0,0,0,215,400,125,142,72,49,12,0,0,39,0,39,216,194,22,30938,,,,,,,,,,30938,,,,,
"340130182003","Block Group 3, Census Tract 182, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"018200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,862,862,0,678,0,0,0,184,0,636,124,182,123,155,52,0,0,23,0,23,439,429,10,112721,,,,,,,,,,112721,,,,,
"340130182004","Block Group 4, Census Tract 182, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"018200","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,1779,1779,832,775,0,0,0,119,53,1015,188,466,255,67,39,0,0,14,0,14,782,782,0,47402,,,,,,,,,,47402,,,,,
"340130183001","Block Group 1, Census Tract 183, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"018300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,797,797,0,664,0,0,0,133,0,549,77,338,111,23,0,0,0,28,0,28,377,377,0,46415,,,,,,,,,,46415,,,,,
"340130183002","Block Group 2, Census Tract 183, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"018300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,593,593,13,300,0,0,0,247,33,390,74,83,182,51,0,0,0,58,0,58,344,304,40,30179,,,,,,,,,,30179,,,,,
"340130183003","Block Group 3, Census Tract 183, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"018300","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,2787,2787,280,1037,66,63,0,726,615,1854,552,547,371,241,41,102,0,54,0,54,1578,1291,287,49840,,,,,,,,,,49840,,,,,
"340130184001","Block Group 1, Census Tract 184, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"018400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1181,1181,287,793,0,0,0,65,36,870,115,361,203,121,70,0,0,79,0,79,581,557,24,45321,,,,,,,,,,45321,,,,,
"340130184002","Block Group 2, Census Tract 184, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"018400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1389,1389,0,1194,0,0,0,195,0,602,81,274,137,71,39,0,0,122,0,122,529,496,33,65877,,,,,,,,,,65877,,,,,
"340130186001","Block Group 1, Census Tract 186, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"018600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1631,1631,549,622,0,35,0,88,337,802,214,323,134,61,70,0,0,273,0,273,846,703,143,50404,,,,,,,,,,50404,,,,,
